id,title,overview,popularity,poster,genre_ids,vote_avg,keywords
672701,Becoming a Father,Frank is a father whose dreams will be shaken by the birth of his daughter with Down syndrome. How will he face the small and big sacrifices that this new life imposes on him?,0.012257399713920234,/qJlaQRaHM7beO3xLEWS42L43182.jpg,"[18, 10770]",0.7000000000000001,[]
127812,Arsène Lupin Returns,"A woman and a man vying for a woman's affection: the usual love trio? Not quite so since the belle in question is Lorraine de Grissac, a very wealthy and alluring society woman, while one of the two rivals is none other than Arsène Lupin, the notorious jewel thief everybody thought dead, now living under the assumed name of René Farrand. As for the other suitor he is an American, a former F.B.I. sleuth turned private eye by the name of Steve Emerson. Steve not only suspects Farrand of being Lupin but when someone attempts to steal a precious emerald necklace from Lorraine's uncle, Count de Brissac, he is persuaded Lupin is the culprit. Is Emerson right or wrong? Which of the two men will win over Lorraine's heart?",0.016412274518276027,/3yHqgzR5uUQ7IUf1pGzsufn47g6.jpg,[9648],0.58,['jewel thief']
855327,The Binding of Itzik,"In his online search for bookbinding materials, a single, middle-aged Hasidic bookbinding conservationist becomes entangled in a secret and intimate BDSM relationship with an online stranger after stumbling across a Craigslist ad.",0.017742978304670844,/9hfxXnCU6WrrNBqTKFFVEEfd8Tm.jpg,[35],0.0,[]
485385,Official Exterminator 5 - Enter The Victory,"Special insurance investigator Nick Goldman and his partner Ken have been assigned to their toughest case yet: locate the missing “Star of India” diamond which was recently stolen from its owner Hector Bates in Paris. Not only does it transpire that Bates in on the heist, but the thieves plan to double cross him. Except that the stone is a fake, so the race is on to find out who actually has the original.",0.013088648885168336,/qRNCoHvpMaDwlF31gj53KMZYLyg.jpg,"[80, 28, 18]",0.4,[]
203101,High School of the Dead: Drifters of the Dead,"In their efforts to find a safe haven from the zombie apocalypse, the gang find themselves on a deserted island. Now, they take advantage of the momentary respite to enjoy some surf, sand and bathing suits!",0.019787804258447988,/jlRGVYItWkDIJg4OZp9S2g5lKuc.jpg,"[35, 16, 12, 27]",0.7400000000000001,"['zombie', 'based on manga', 'ecchi', 'anime', 'original video animation (ova)', 'based on tv series']"
1452627,How Not to Succeed in Business,Animated satire of business practices,0.01728857253716481,,[],0.0,[]
1026950,Aa mujô - Dai ippen: Hôrô no maki,,0.01290571139083617,,[],0.0,[]
953,Madagascar,Four animal friends get a taste of the wild life when they break out of captivity at the Central Park Zoo and wash ashore on the island of Madagascar.,0.017990159373029727,/zMpJY5CJKUufG9OTw0In4eAFqPX.jpg,"[10751, 16, 12, 35]",0.6918000000000001,"['friendship', 'island', 'escape', 'africa', 'lion', 'zoo', 'hippopotamus', 'giraffe', 'penguin', 'cartoon', 'villain', 'zebra', 'slapstick comedy', 'madagascar', 'animals', 'nostalgic', 'lemur', 'escaped animal', 'talking animal', '3d animation']"
252750,It's Gonna Get Worse,"""Sex, drugs and rock and roll"", not in the West but in a Communist police state - Soviet-occupied Czechoslovakia of the 1970s . Anti-hero Olin, 21, has just left a mental hospital, after having slashed his wrists to dodge military service. His prominence in the underground scene of youthful revolt makes him an increasing target for the forces of order. Eventually he is on the run, determined to cross the frontier to the ""West"" he dreams of.",0.01949126532223931,/511I4b3kfSOJSKg9JVGforJ2Z6w.jpg,[18],0.4188,[]
1473874,Fix und Foxi - Sinfonie in Müll,,0.013601814019162217,,[16],0.0,[]
117816,Maicching Machiko Teacher - Go!Go! visit a pupil's home,Based on the Maicching Machiko-sensei Manga.,0.017121500071784364,/iL9kTpGx0AxRfSimolS9KI6Ra3H.jpg,[35],0.0,[]
752928,Il était une fois à Monaco,Mehdi lives with his mother in the suburbs of Paris. He plays poker online. After a lucky strike he decides it is time to risk it all in Montecarlo.,0.010697534398222804,/5AiHVOAwXqcevzjCqLNPYsF0XgL.jpg,"[10749, 10770]",0.66,[]
18801,Haunted,"Professor David Ash exposes false spiritulists and mediums. He is invited to Edbrook to resolve the fears and torments within its secretive family. Soon after arriving Ash begins to doubt his own senses, and watching the strange behaviour of its residents does not make his task any easier. In time, he finds there's more to Edbrook than even he can debunk.",0.015005575284556923,/5sJyBJafGtBuvHv6zkXsTFtA3vu.jpg,"[9648, 27, 14, 10749]",0.6107,"['based on novel or book', 'professor', 'supernatural', 'haunting', 'murder', 'family', 'nude swimming']"
1514611,The Chosen: Season 6 Premiere,"The sixth season premiere of the popular Biblical television series, following Jesus' arrest and trial leading up to His crucifixion.",0.01785285832000312,,[18],0.0,"['jesus christ', 'based on tv series', 'biblical epic']"
360970,Sex Life of Plants,"After a head injury makes a dimwit stranger out Barbara's beloved Guille, she ceases to feel desire for him. Nearing 35, and longing for motherhood, she settles with a new partner, while the memory of lost love harrows her.",0.014601114978565564,/c4YQFdeBc0Fc89QuARocWD3puiE.jpg,[18],0.32220000000000004,[]
591998,The Year London Blew Up,"Told through documentary, drama and first-hand accounts, this revealing film is a unique account of the most ruthless IRA bombing campaign ever to hit mainland Britain.",0.015289187160138277,/y0x4ditl758qs2ezVwUEH1J0TOV.jpg,"[18, 99]",0.8,[]
586876,C.S.I. - In Quiete,"Recorded live at Michelangelo Studios (Cinisello Balsamo, Milano) for television show ""Acoustica"" on VideoMusic TV Channel; June 3, 1994.",0.010325195879244804,/kMCOoT8HKhdiS7WzWbv8tiJoCvX.jpg,[10402],0.0,[]
415472,La sorprendente eredità del tontodimammà,italian movie,0.01924075455644611,/6szro6sE8xhz6dI355cuxz1a9zO.jpg,[35],0.2,[]
644007,Zerschunden - Ein Fall für Dr. Abel,A murderer always kills across Europe according to the same pattern: he kills single women and provides the victims with his personal signature. A friend of Abel's is suspected. Abel wants to help him and investigates himself.,0.016883720502063534,/hbm7gaIBY6dYlyJDYn3xpasKQ8M.jpg,[80],0.5,[]
428506,Pasukan Garuda: I Leave My Heart In Lebanon,"Garuda member contingent, Captain Satria, Lieutenant Arga, and Sergeant Gulamo, assigned to Lebanon as peacekeepers. Satria among others, should mediate disputes between Israeli soldiers by the Lebanese army, and managed to free the Spanish army of Hezbollah soldiers hostage.",0.016303961419383426,/lQ1YWSJzzq2WHjFulshNh4EpsU8.jpg,"[18, 28, 10752]",0.0,[]
573435,Bad Boys: Ride or Die,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",0.021237985423368095,/oGythE98MYleE6mZlGs5oBGkux1.jpg,"[28, 35, 80, 53, 12]",0.7346,"['miami, florida', 'sequel', 'on the run', 'police detective', 'buddy cop', 'buddy comedy', 'aftercreditsstinger', 'serious']"
71389,God's Smile,"A determined student from Chicago is forced to fulfill the last wish of his ailing grandfather. He has to travel to Odessa, Ukraine, and bring back his grandfather's cat.",0.012502034543064644,/nClk7XSPyzp1JwxYd2WDVBXAVMe.jpg,"[35, 10749]",0.52,[]
648360,Bailando con el peligro,,0.017776667008123876,/9BT50gM7LlKFN33aP4spI2zhSjf.jpg,[35],0.0,[]
638448,Battles on the Astral Plane,"Jon Raymond’s 1997 piece Battles on the Astral Plane, a clever mocking of the popular Mortal Kombat video game that shows Raymond’s crafty, self-effacing wit that can still be found in his books and screenplays (Wendy and Lucy, Meek’s Cutoff, Livability).",0.016904090415779324,/vvkEogHpLbo6kbBDmg7FX8qDWF2.jpg,[],0.0,[]
1513523,Wizard of Oz: Dead Walk,Dorothy is tricked into unleashing Tinman and Scarecrow into the real world only to learn their blood thirsty cravings.,0.01260878072551757,/8Ow0Jg1GOLQSK4zIVwSRD8mAM0I.jpg,[27],0.55,[]
175120,Max Learns to Skate,Max causes havoc when he joins other skaters on a frozen lake.,0.012809933623460973,/9fl29OsTTEiTWr2lSe9XvhrJsGB.jpg,[35],0.49000000000000005,"['silent film', 'ice skating']"
246007,Palestine Is Still the Issue,A documentary about the Israeli-Palestinian conflict that has lasted for more than 50 years. Contains some interviews with the children in this conflict.,0.017217277839159557,/lhssSwIeRt2OeWSoyvUDe0qwcRr.jpg,[99],0.73,"['palestinian-israeli conflict', 'palestine', 'state of israel']"
1154055,When Ponds Freeze Over,Mary recounts to her daughter Eva the childhood story of when Mary and her father fell through the ice on a frozen pond.,0.011169176246565271,/arOE00rSNATHmTMMMAFo2BQECOq.jpg,"[18, 16]",0.0,[]
11036,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",0.01795392443036222,/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,"[10749, 18]",0.79,"['secret love', 'soulmates', 'based on novel or book', ""love of one's life"", 'fight', 'poem', 'river', 'sadness', 'class', 'dementia', 'tears', 'candle', 'mailbox', ""valentine's day""]"
258966,Nós Por Cá Todos Bem,"In his childhood haunts, in the village of Várzea dos Amarelos, the filmmaker films peasant life with its seasonal and daily rituals: a festive meal, the slaughter of a pig, bread-making. The film slides into imagination and blends with fiction: memories and dreams, imagination and reality intermingle in this work full of enthusiasm that has an enormous freedom of form and a zest for life and discovery of the world. With a strong documentary element, it mixes professional actors with the inhabitants of a small village, telling the story of a small film crew in a village living day to day.",0.017151467348693168,/ufcedOEicP6KlBdf01gqEEhZOQH.jpg,[18],0.6000000000000001,[]
267050,Vento di primavera,,0.016501588755337557,/fjtxFbCoyWw43tvhtr7dPfJ4gq8.jpg,"[18, 10402]",0.0,[]
176665,The Story of Daisy,Part of Golden Horse's 100 Greatest Chinese-Language Films.,0.013206167618144034,,[18],0.0,[]
115696,El señorito y las seductoras,"Antonio is a millionaire who spends his time conquering beautiful women aided by his faithful butler, Pablol. He tries to seduce the beautiful Marta, but when he realizes that she prepares a trap to force him to marry, Antonio disappears.",0.01764014941331711,/fnvPJzBaUgYJdrb4jmPrd1iZi8q.jpg,[35],0.0,[]
369366,Last Day of Freedom,When Bill Babbitt realizes his brother Manny has committed a crime he agonizes over his decision to call the police.,0.013412217129961424,/7oyXmcWRR9VfWhDZaujHFqCtTii.jpg,"[16, 80, 99]",0.71,"['post-traumatic stress disorder (ptsd)', 'racism', 'mental health', 'woman director', 'short film']"
1011477,Karate Kid: Legends,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.",0.01762056295782116,/c90Lt7OQGsOmhv6x4JoFdoHzw5l.jpg,"[28, 12, 18]",0.7065000000000001,"['new york city', 'martial arts', 'kung fu', 'mentor', 'ex-boyfriend', 'karate', 'beijing, china', 'martial arts tournament', 'martial arts training', 'nostalgic', 'living abroad', 'overprotective mother', 'boxing ring', 'sympathetic']"
318205,Through the Lens,"Set in the near future, public service privatization and increased mass unemployment figures have spurred years of strikes, riots, and widespread disruption. In response, government restrictions on Internet and social media sites have been implemented. Anthony, who has interrupted his studies at university to look after his younger sister Sam after the disappearance of their parents, lands a job working in a records room and begins to discover the untold story behind his parents' disappearance.",0.01117759842242853,/5x3XSiBdDPkYzOVTN4kzO7k6JfG.jpg,"[28, 878, 53]",0.0,[]
524006,Under the Wire,"On 12 February 2012, two journalists entered war-ravaged Syria. One of them was celebrated Sunday Times war correspondent, Marie Colvin. The other was photographer, Paul Conroy. Their aim was to cover the plight of Syrian civilians trapped in Homs, a city under siege and relentless military attack from the Syrian army. Only one of them returned.",0.01438155081245597,/4AiSv1eXd6IWyWPemlzl4tq4yq0.jpg,[99],0.81,"['war crimes', 'investigative journalist', 'syrian civil war']"
1489989,The Last Word on Julie,Beautiful 23-year-old Julie Lister has left home to enjoy the single life. Reckless with money her love life is a disaster but when friends and family receive letters they fear she may have committed suicide.,0.015624703142783893,,[],0.0,[]
687006,The Return of Nathan Becker,A bricklayer of Jewish ancestry leaves capitalist America during the Depression for the promise of Soviet Russia.,0.01244640900945615,/l8luj61jWgAmzIfeRE3i5AbpHj9.jpg,[18],0.0,[]
313603,Secretly Still and Quiet,,0.017656406171378747,,"[10402, 35]",0.0,[]
1096682,"Peter Steiners Theaterstadl - Berta, die Glückssau",,0.016288096390431706,,[35],0.0,[]
462497,In girum imus nocte et consumimur igni: filmbiografía de Antonio Maenza,,0.017358496183285353,/8uRqEndfOnJSf9593gGqgdajc5V.jpg,[99],0.7000000000000001,"['biography', 'color']"
254717,The Mother,"The Mother is one of Monteiro’s first essays on the universe of Portuguese oral culture, folktales and obscure colloquialisms. The plot revolves around a traditional tale about theft, greed, an ubiquitous mother, and the links between the worlds of the living and the dead.",0.01631649675090083,/azvK3YpIFO7T6EI0IJf4OYmMRkx.jpg,[18],0.6000000000000001,['folklore']
300172,One and the Others,"A man, while trying to meet a woman from his dreams, finds a restaurant and begins to have a journey both between dreams and reality, others and himself.",0.011651786509985471,/unDH0P3bIPEpLbt1O0PkRmFqnMD.jpg,"[18, 14]",0.7000000000000001,[]
414906,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",0.018764607823339576,/74xTEgt7R36Fpooo50r9T25onhq.jpg,"[80, 9648, 53]",0.7657,"['police', 'psychopath', 'secret identity', 'crime fighter', 'superhero', 'nightclub', 'politician', 'based on comic', 'vigilante', 'organized crime', 'serial killer', 'millionaire', 'social injustice', 'murder investigation', 'aftercreditsstinger', 'masked superhero', 'political corruption', 'neo-noir', 'urban gothic', 'vengeance', 'mayoral election']"
391068,Rocambole vs. the Harpies,Super-detective muscle dude in tights vs a criminal mastermind who doses women with ugly serum to make them commit crimes.,0.01673094614919513,/fmXtfMgMKWuLzjgShkySW8ICm2.jpg,"[878, 80, 9648]",0.51,['experiment']
425,Ice Age,"Manny the mammoth, Sid the loquacious sloth, and Diego the sabre-toothed tiger go on a comical quest to return a human baby back to his father, across a world on the brink of an ice age.",0.018738361972975005,/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,"[16, 35, 10751, 12]",0.7367,"['dying and death', 'human evolution', 'parent child relationship', 'squirrel', 'loss of loved one', 'mammoth', 'sloth', 'villain', 'stone age', 'prehistory', 'prehistoric creature', 'saber-toothed tiger', 'cavemen', 'road movie', 'neanderthal', 'prehistoric man', 'dodo bird', 'nut', 'ground sloth', 'cheerful']"
1584215,The Internship,"A CIA-trained assassin recruits other graduates from her secret childhood program, The Internship, to violently destroy the organization. The CIA fights back with deadly force.",0.044563103544384586,/fYqSOkix4rbDiZW0ACNnvZCpT6X.jpg,[28],0.68,[]
425651,La Traviata,"A collaboration between award-winning American filmmaker Sofia Coppola and Italia haute couture king Valentino comes in the form of a revival of Giuseppe Verdi's classic opera, La Traviata. Captured live from the Teatro dell'Opera di Roma.",0.013221445053430873,/kXK472FXPlOU7vjVL7rPg8Rj1mk.jpg,[10402],0.7200000000000001,['opera']
454703,24 horas en la vida de Querejeta,,0.016085572440603588,/5TjRqaYaGa8gPZpsEPhEHYIM0e8.jpg,[99],0.6000000000000001,[]
129934,"Bharati, il était une fois l'Inde",,0.016373885065503968,/arsjvqSTBDEaBziZuyCwZiL9UIK.jpg,[],1.0,[]
1001156,The Cohens and the Kellys in Scotland,The Cohens and the Kellys travel to Scotland to buy plaid in the hopes that a prince will start a new fashion trend.,0.012394700766946841,,[35],0.0,[]
1312646,Schitterend,"'Schitterend' tells the story of six women in different age phases, who all struggle in their own way with self-image, beauty and expectations from society.",0.015025749333717756,/hVf4OKrIsMItSch2KYGt3fOQcG1.jpg,"[35, 18]",0.47000000000000003,[]
895973,Virgin Story,"In the present world of less attention span and instant gratification, can the time consuming emotion of love survive or fade away.",0.014156502438807509,/lFmjAAKZAbU5oRmORRqfUfeAfrW.jpg,"[10749, 35]",0.7000000000000001,['coming of age']
518091,The Lives of Lenny Wilson,"When leaving an audition, Boris encounters Julia, who he hasn't seen for several years. Upset by seeing each other again, both confront a past that they'd fled.",0.013571650877698453,/f2CN5tXE8o3z7oOFGByc9iwAgdj.jpg,[18],0.55,[]
14160,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",0.019872221881635527,/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,"[16, 35, 10751, 12]",0.796,"['central and south america', 'age difference', 'villain', 'balloon', 'travel', 'dog', 'duringcreditsstinger', 'pets', 'exploring', 'senior']"
60976,The Fourth World War,"From the front-lines of conflicts in Mexico, Argentina, South Africa, Palestine, Korea, 'the North' from Seattle to Genova, and the 'War on Terror' in New York, Afghanistan, and Iraq. It is the story of men and women around the world who resist being annihilated in this war. While our airwaves are crowded with talk of a new world war, narrated by generals and filmed from the noses of bombs, the human story of this global conflict remains untold. ""The Fourth World War"" brings together the images and voices of the war on the ground. It is a story of a war without end and of those who resist. The product of over two years of filming on the inside of movements on five continents, ""The Fourth World War"" is a film that would have been unimaginable at any other moment in history. Directed by the makers of ""This Is What Democracy Looks Like"" and ""Zapatista"", produced through a global network of independent media and activist groups, it is a truly global film from our global movement.",0.01645027224193817,/3OS7NAVl8KVZEKpz7S4AQmViTty.jpg,[99],0.55,[]
329619,El jardín de los cerezos,"Aristocratic family in decline, ascendency of a new moneyed class.",0.01966911033814253,/wa12pFkpS3hAAfnLMiuFxLPe6qI.jpg,[],0.5,[]
792447,The Road Of Exploring,The story of a group of revolutionary leaders in their youth and the friendship between them.,0.01643460307754141,/33BRdkBXGZDK1Jaa9Xl4cco4HfS.jpg,[],0.0,[]
1084199,Companion,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",0.018617905271674916,/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg,"[27, 53, 878]",0.7032,"['android', 'artificial intelligence (a.i.)', 'cabin', 'robot', 'boyfriend girlfriend relationship', 'duringcreditsstinger', 'meditative', 'thoughtful', 'philosophical', 'robot girl', 'unassuming', 'reflective', 'weekend getaway', 'complex', 'wonder', 'human android relationship', 'toxic relationship', 'loving', 'introspective', 'abusive relationship', 'inspirational', 'malfunctioning android', 'sentient machine', 'provocative', 'dramatic', 'sci-fi horror', 'admiring', 'bold', 'compassionate', 'dignified', 'earnest', 'empathetic', 'hopeful', 'objective', 'optimistic', 'scathing', 'sincere', 'sympathetic', 'tragic', 'human vs machines', 'cybernetics', 'android horror']"
966294,Lao ke de zui hou yi ge chun tian,,0.012415070680662627,/akLMm4zzIgArhikFnyxQo9cBl6B.jpg,[18],0.0,[]
342216,It's Hard Killing Someone Even on a Monday,Jean doesn't want to stagnate in the anonymity of an unattractive life anymore. He chose to start a new career very mediatic but quite dangerous.,0.016291621952420978,/8LjXXNRCZvEyxoOIsrM3Po6Sp3t.jpg,"[35, 80]",0.7400000000000001,['short film']
68721,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",0.02077319883444921,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"[28, 12, 878]",0.6931,"['california', 'war on terror', 'superhero', 'malibu', 'based on comic', 'tennessee', 'billionaire', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'christmas', 'america']"
982874,The Year I Was Born,"Gustavo is a 33-year-old psychologist who takes care of Gerardo, his father. Pedro is a 36-year-old history teacher who comes to the country to meet his family for the first time in his life. None of them are ready for what comes ahead in the next forty-eight hours.",0.016059718319348933,/w3lz4ybiHCkznOVs9a9vFoHtTFI.jpg,[],0.2,[]
112800,Escándalo en la familia,"A veteran popular singer comes to town with her daughter in order to achieve success in television. She introduces her daughter to a contest winning one of the top prizes. At the same time, a veteran politician is campaigning to scale the governor's office.",0.011058316908458196,/vtCy2RNUA0ToMlbKi4pq0PFpzSo.jpg,[],0.0,[]
336700,More Than Anything in the World,"The relationship between beautiful Emilia (Elizabeth Cervantes) and her imaginative young daughter, Alicia, is tested in this understated Mexican drama. Disoriented after moving to a new apartment and left to herself when her mother starts bringing men home, Alicia takes refuge in dreams that soon become nightmares, especially after she begins to fear that her mom has become possessed by the vampirish man next door. With a keen eye for the rhythms and struggles of contemporary Mexican family life, this film illuminates the secret worlds of lonely children while never straying from its true subject: the uncommon love between a single mother and her child.",0.016522350398163264,/2MQIf13tV3KrdY8MfsB7XkuZ3Od.jpg,"[18, 14]",0.6400000000000001,[]
324857,Spider-Man: Into the Spider-Verse,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",0.017031402376502993,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,"[16, 28, 12, 878]",0.8394,"['superhero', 'based on comic', 'aftercreditsstinger', 'alternate universe']"
7858,Heute hau'n wir auf die Pauke,"Jack White throws a big party at which many of the artists he has produced perform. He has had an eventful life in which he has always remained true to his ideals, first as a footballer, then as a pop singer and then as a producer, even in the face of fierce opposition from others.",0.016510010931200816,/1bRTFFqKYVdbsnBrKZVASggcRI0.jpg,"[35, 10402]",0.6000000000000001,['musical']
138810,Lady Day: The Many Faces of Billie Holiday,"Lady Day: The Many Faces of Billie Holiday integrates film and video performances, recordings, words from her controversial autobiography (read by actress Ruby Dee) and interviews with artists who played with her (pianist Mal Waldron, trumpeter Buck Clayton and Harry ""Sweets"" Edison), Milt Gabler (owner of Commodore and a producer at Decca), author Albert Murray and vocalists Carmen McRae and Annie Ross.",0.016989683226296622,/9HEyRI99ksZNQOIBC8NjRt0p0jE.jpg,[10402],1.0,[]
1318861,VIVA - The opening Ceremony Documentary of Rio 2016,"For the first time ever, experience the work of a nation as it host the world and puts on a show like never before.",0.014729602126618994,/sTSAC4EF6mClSMwkgdTIdAkUGdA.jpg,[99],1.0,"['sports', 'rio de janeiro', 'opening ceremony', 'documentary', 'olympics']"
211729,Freeway,A deeply disturbed man goes on a murderous nighttime rampage across Los Angeles.,0.014592888667257269,/cxv8MRnpAhd4izS0yHHeQPgn6FR.jpg,"[27, 80, 53]",0.47000000000000003,"['based on novel or book', 'serial killer', 'religious fundamentalism', 'talk radio', 'religious psychosis']"
111,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",0.018176818293906126,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,"[28, 80, 18]",0.8157000000000001,"['corruption', 'sibling relationship', 'miami, florida', 'cuba', 'loss of loved one', 'gangster', 'cocaine', 'rise and fall', 'remake', 'drug cartel', 'mafia', 'drug lord', 'bitterness', 'rise to power', 'miami beach', 'cuban refugees', 'drug war', 'tragic']"
49051,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",0.018112574719879412,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,"[12, 14, 28]",0.7366,"['based on novel or book', 'elves', 'dwarf', 'magic', 'horseback riding', 'sword', 'burglar', 'legend', 'riddle', 'mountain', 'contract', 'travel', 'troll', 'creature', 'thunderstorm', 'fantasy world', 'wizard', 'epic battle', 'lost ring', 'journey', 'ring', 'tunnel', 'underground lake', 'buried treasure', 'invisibility', 'quest', 'live action and animation', 'high fantasy', 'sword and sorcery', 'trekking', 'goblins', 'good versus evil', 'fantasy creature', 'amused']"
12153,White Chicks,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",0.016008793535059466,/aHTUpo45qy9QYIOnVITGGqLoVcA.jpg,"[35, 80]",0.6936,"['undercover', 'kidnapping', 'fbi', 'auction', 'nightclub', 'sleepover', 'cross dressing', 'car accident', 'shopping', 'news reporter', 'impersonation', 'high society', 'fashion show', 'buddy cop', 'basketball player', 'socialite party', 'dance-off', 'hamptons', 'jealous wife', 'dumb blonde', 'brothers', 'amused', 'runway', 'fbi operation', 'drug bust']"
1591771,Zootopia 3,The third installment in the franchise. Plot TBA.,0.016007422483174747,/gramV8L8bzYnd3jHFmf8QKOMW86.jpg,"[16, 12, 10751, 35]",0.0,"['sequel', 'buddy cop', 'anthropomorphic animal']"
401279,"Land der Väter, Land der Söhne",A young journalist researches the life of his father which leads him to path of contradictions until he uncovers a gruelling truth.,0.01599547474532222,/t1R9VfYiUH5t05XwXgEwIuDaePC.jpg,[18],0.0,[]
245077,Life in Your Hands,"The film is based on authentic events that took place in 1957 in Kursk. Fifteen years after the war, the sappers will have to clear away the ammunition depot left by the German's. The town rebuilt with such difficulty is under threat of explosion...",0.015985681517574245,/d6Tlkv874ucoGON4Gg9XRaUJSDF.jpg,[18],0.7000000000000001,[]
610581,Getting to Know Jon Scieszka,"A light-hearted romp with beloved, award winning author/illustrator and the first National Ambassador for Young People's Literature. Get to know him as he discusses his life and aspirations.",0.015980784903700255,/2dExR0rHruCetjrJjqR0cR2Nvf5.jpg,"[99, 10751]",0.54,[]
79437,Hand of the Headless Man,"Eva, a 25-year-old woman, is an Olympic diver: a champion. Her father, Peter, is her coach. During a competition, Eva climbs up to the 10-meter platform. She leaps off when suddenly she sees a shadow in the pool. Terrified by this vision, Eva suddenly loses her balance, her head hits the diving board, and she falls. Blackout. When Eva regains consciousness, she is in the hospital. Naturally, her father is at her bedside. For him, the accident is already in the past: the Olympic Games are approaching, and it is essential not to miss the qualifiers. But Eva doesn't see it that way. The accident has changed her and her life. While she was in a coma, her brother disappeared. So she decides to force her memory to remember, to break through the wall of silence her father has built around her. Eva will emerge from this experience deeply shaken. So will her family, and nothing will ever be the same again.",0.01597216686328204,/5obLfyJS3cyAgxtOwYI941UREvO.jpg,[53],0.5,[]
199762,Tale of Two Sisters,"Two sisters reunite after not having seen each other for five years. While catching up on each others' lives, they relive childhood experiences, both good and bad.",0.01597177513417212,/sw9KahHByEdBJjlHWQaMvm19IZc.jpg,[18],0.27999999999999997,[]
269955,Obsessed,"A secret, passionate affair happens in the summer of 1969 between Colonel Jin Pyeong, trapped in a loveless marriage with Soo Jin, and Jong Ga Heun, the Chinese-Korean wife of Captain Kyung Woo Jin.",0.015970012353177482,/fetCtoAvZShCk1nqAWZFuKZschR.jpg,[18],0.67,"['vietnam war', 'military base', 'love affair', '1960s', 'korean army']"
1328803,Prisoner of War,British RAF Wing Commander James Wright is captured by the Japanese during WWII and forced to fight in brutal hand-to-hand combat. The Japanese soldiers get more than they bargained for when Wright’s years of martial arts training in Hong Kong prove him to be a formidable opponent.,0.01596061085453943,/4T4yRG6iskDcfMeoLuUZEJYCrjL.jpg,"[28, 10752, 53, 36]",0.7200000000000001,"['world war ii', 'prisoner of war', 'internment camp', '1940s']"
1519168,The Jester 2,"When teen magician Max crosses paths with the sinister Jester on Halloween night, she must outsmart a supernatural killer whose magic is all too real and whose tricks always end up in blood.",0.015935148462394695,/47dsw1jSOV0Be5zmy7CtLhYpqU.jpg,"[27, 53, 80]",0.6488,[]
998886,In the Big Yard Inside the Teeny-Weeny Pocket,"When it shrinks, it expands. It floats and it sinks. It separates but connects. When I think I’m watching them, they're actually watching me.  A charming animation rhyme that weaves together the many days of observing, recording, and experimenting.",0.01593044771307567,/tPVeb2f4lKanRu0eHdKrjq0mW6O.jpg,[16],0.78,[]
